what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1299495184781
started,bundle,com.genuitec.eclipse.wdt.jsp.debug,8.5.0.me201003052220,"com.genuitec.eclipse.wdt.jsp.debug",1299495184781
started,bundle,org.eclipse.gef,3.5.0.v20090528-1511,"org.eclipse.gef",1299495184796
started,bundle,org.eclipse.wst.common.snippets,1.1.300.v200903120643,"org.eclipse.wst.common.snippets",1299495184796
started,bundle,com.iw.plugins.spindle.ui,8.5.0.me201003161550,"com.iw.plugins.spindle.ui",1299495184812
started,bundle,com.genuitec.eclipse.templates,8.5.0.me201003052220,"com.genuitec.eclipse.templates",1299495184812
started,bundle,com.genuitec.eclipse.wizards,8.5.0.me201003052220,"com.genuitec.eclipse.wizards",1299495184828
started,bundle,com.genuitec.myeclipse.compatibility,8.5.0.me201003052220,"com.genuitec.myeclipse.compatibility",1299495184828
started,bundle,com.genuitec.myeclipse.icefaces,8.5.0.me201003121946,"com.genuitec.myeclipse.icefaces",1299495184843
started,bundle,org.eclipse.atf.mozilla.ide.debug.ui,0.2.2.me201003052220,"org.eclipse.atf.mozilla.ide.debug.ui",1299495184890
started,bundle,org.eclipse.dltk.javascript.core,2.0.0.me201003052220,"org.eclipse.dltk.javascript.core",1299495185406
started,bundle,org.eclipse.dltk.core,1.0.0.me201003052220,"org.eclipse.dltk.core",1299495185437
started,bundle,org.eclipse.dltk.launching,2.0.0.me201003052220,"org.eclipse.dltk.launching",1299495185468
started,bundle,org.eclipse.dltk.ui,1.0.0.me201003052220,"org.eclipse.dltk.ui",1299495185468
started,bundle,org.eclipse.wst.jsdt.atfdebug,0.0.1.me201003052220,"org.eclipse.wst.jsdt.atfdebug",1299495185468
started,bundle,org.jboss.tools.common,2.0.0.me201003052220,"org.jboss.tools.common",1299495185484
started,bundle,org.jboss.tools.jst.web.ui,2.0.0.me201003052220,"org.jboss.tools.jst.web.ui",1299495185515
started,bundle,org.jboss.tools.common.model,2.0.0.me201003052220,"org.jboss.tools.common.model",1299495185515
started,bundle,org.jboss.tools.vpe,2.1.0.me201003052220,"org.jboss.tools.vpe",1299495185515
started,bundle,org.jboss.tools.jsf.ui,2.0.0.me201003052220,"org.jboss.tools.jsf.ui",1299495185515
started,bundle,org.jboss.tools.vpe.xulrunner,2.1.0.me201003052220,"org.jboss.tools.vpe.xulrunner",1299495185515
started,bundle,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms",1299495185875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299495185953
started,bundle,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.adt",1299495186015
started,bundle,org.springframework.ide.eclipse.webflow.ui,2.2.0.me201003052220,"org.springframework.ide.eclipse.webflow.ui",1299495186031
